Timestamp,BMP_Temperature_C,BMP_Pressure_hPa,BMP_Altitude_m,DHT_Temperature_C,DHT_Humidity_percent,BH1750_Light_lx
2025-03-18 23:38:59.343489+00:00,0.7,774.61,2207.8597367522,1.9,75,1525.41666666667
2025-03-18 23:39:05.734261+00:00,0.7,774.595,2208.73927281487,2,75,1525
2025-03-18 23:39:10.813322+00:00,0.7,774.72,2207.54933096361,2,75,1538.33333333333
2025-03-18 23:39:10.816650+00:00,0.7,774.65,2207.34239917829,1.9,75,1527.91666666667
2025-03-18 23:39:16.935605+00:00,0.7,774.64,2208.01494343165,2,75,1536.04166666667
2025-03-18 23:39:22.014347+00:00,0.7,774.495,2208.79101306167,1.9,75,1516.04166666667
2025-03-18 23:39:22.023776+00:00,0.7,774.56,2208.68753310891,1.9,75,1514.58333333333
2025-03-18 23:39:28.412448+00:00,0.7,774.57,2210.03284984439,1.9,75,1521.45833333333
2025-03-18 23:39:33.492632+00:00,0.7,774.62,2208.3771013632,1.9,75,1560
2025-03-18 23:39:33.496645+00:00,0.7,774.47,2209.72237590802,1.9,75,1602.5
2025-03-18 23:39:39.615674+00:00,0.65,774.44,2210.2398400428,1.9,75,1606.875
2025-03-18 23:39:44.694426+00:00,0.6,774.54,2209.36016983966,1.9,75,1587.08333333333
2025-03-18 23:39:44.702882+00:00,0.6,774.61,2208.06667935197,1.9,75,1577.08333333333
2025-03-18 23:39:51.234036+00:00,0.6,774.58,2209.30842580653,1.9,75,1692.08333333333
2025-03-18 23:39:56.317054+00:00,0.6,774.665,2207.60106472099,1.8,75,1695
2025-03-18 23:39:56.318229+00:00,0.6,774.8,2205.89399778176,1.8,75,1720
2025-03-18 23:40:02.436977+00:00,0.6,774.655,2208.11842230234,1.8,75,1733.95833333333
2025-03-18 23:40:07.516160+00:00,0.6,774.64,2208.58406343197,1.75,75,1772.91666666667
2025-03-18 23:40:07.524516+00:00,0.6,774.6,2208.89449301444,1.7,75,1770
2025-03-18 23:40:13.911326+00:00,0.6,774.58,2208.22189252073,1.7,75,1762.29166666667
2025-03-18 23:40:18.989666+00:00,0.6,774.53,2209.25668339617,1.7,75,1744.79166666667
2025-03-18 23:40:18.995451+00:00,0.6,774.57,2208.68753310891,1.7,75,1766.66666666667
2025-03-18 23:40:25.119705+00:00,0.6,774.62,2208.79101306167,1.7,75,1771.875
2025-03-18 23:40:30.212418+00:00,0.6,774.685,2207.0837439083,1.7,75,1788.95833333333
2025-03-18 23:40:30.217218+00:00,0.6,774.77,2207.03200961043,1.7,75,1767.5
2025-03-18 23:40:36.600196+00:00,0.6,774.715,2207.80800191338,1.7,75,1777.29166666667
2025-03-18 23:40:41.685896+00:00,0.6,774.71,2208.48058239748,1.7,75,1793.95833333333
2025-03-18 23:40:41.691107+00:00,0.6,774.7,2208.79101252082,1.7,75,1811.25
2025-03-18 23:40:47.818676+00:00,0.6,774.655,2207.91147213177,1.7,75,1814.16666666667
2025-03-18 23:40:52.902528+00:00,0.6,774.685,2207.65279901908,1.7,75,1833.75
2025-03-18 23:40:52.906836+00:00,0.6,774.72,2208.17015227415,1.7,75,1838.33333333333
2025-03-18 23:40:59.287871+00:00,0.6,774.645,2208.58405531952,1.7,75,1819.16666666667
2025-03-18 23:41:04.371905+00:00,0.6,774.6,2208.6357939438,1.7,75,1823.33333333333
2025-03-18 23:41:04.375220+00:00,0.6,774.57,2208.58405477869,1.7,75,1844.16666666667
2025-03-18 23:41:10.504193+00:00,0.6,774.595,2208.94623380212,1.7,75,1835
2025-03-18 23:41:15.588201+00:00,0.6,774.635,2208.17016092662,1.7,75,1844.58333333333
2025-03-18 23:41:15.592191+00:00,0.6,774.65,2208.17015227415,1.7,75,1870.83333333333
2025-03-18 23:41:21.974903+00:00,0.6,774.63,2208.06667989274,1.7,75,1850
2025-03-18 23:41:27.064610+00:00,0.6,774.605,2208.37711001608,1.7,75,1859.16666666667
2025-03-18 23:41:27.069362+00:00,0.6,774.6,2207.8597367522,1.7,75,1847.5
2025-03-18 23:41:33.188147+00:00,0.6,774.615,2208.17015443726,1.7,75,1853.95833333333
2025-03-18 23:41:38.266916+00:00,0.6,774.695,2207.75626761528,1.7,75,1865.20833333333
2025-03-18 23:41:38.272290+00:00,0.6,774.63,2208.9979745898,1.7,75,1861.25
2025-03-18 23:41:44.655200+00:00,0.6,774.685,2208.3771013632,1.7,75,1858.33333333333
2025-03-18 23:41:49.745206+00:00,0.6,774.655,2208.42884052828,1.7,75,1846.04166666667
2025-03-18 23:41:49.748610+00:00,0.6,774.6,2208.48057753012,1.7,75,1845
2025-03-18 23:41:55.872737+00:00,0.6,774.66,2207.91147537626,1.7,75,1852.5
2025-03-18 23:42:00.958965+00:00,0.7,774.645,2208.17015227415,1.65,75,1843.95833333333
2025-03-18 23:42:00.960337+00:00,0.7,774.61,2208.3771013632,1.8,75,1822.5
2025-03-18 23:42:02.265545+00:00,0.7,774.57,2208.27362627788,1.8,75,1827.5
2025-03-18 23:42:03.431336+00:00,0.7,774.74,2207.54933096361,1.8,75,1835
2025-03-18 23:42:06.000204+00:00,0.7,774.67,2207.65279847836,1.8,75,1824.16666666667
2025-03-18 23:42:08.110773+00:00,0.7,774.7,2208.58405477869,1.8,75,1831.66666666667
2025-03-18 23:42:10.228288+00:00,0.7,774.7,2207.96320751133,1.8,75,1840
2025-03-18 23:42:12.332565+00:00,0.7,774.77,2207.65279847836,1.7,75,1847.08333333333
2025-03-18 23:42:28.411775+00:00,0.7,774.63,2207.34239917829,1.8,75,1864.58333333333
2025-03-18 23:42:36.927062+00:00,0.7,774.695,2208.11841581306,1.75,74.5,1884.58333333333
2025-03-18 23:42:42.007536+00:00,0.7,774.705,2207.44586507095,1.8,74,1886.875
2025-03-18 23:42:42.016004+00:00,0.7,774.7,2207.23893490768,1.7,74,1887.91666666667
2025-03-18 23:42:48.391390+00:00,0.7,774.69,2207.96320751133,1.8,75,1872.29166666667
2025-03-18 23:42:53.470038+00:00,0.7,774.7,2207.49759882833,1.8,75,1865.625
2025-03-18 23:42:53.475378+00:00,0.7,774.68,2208.27362627788,1.8,75,1857.91666666667
2025-03-18 23:42:59.611143+00:00,0.7,774.635,2208.06668421887,1.8,74.5,1874.58333333333
2025-03-18 23:43:04.691348+00:00,0.7,774.715,2207.44586507095,1.8,74.5,1872.08333333333
2025-03-18 23:43:04.695841+00:00,0.7,774.64,2207.23893490768,1.8,74,1873.75
2025-03-18 23:43:11.071497+00:00,0.7,774.7,2207.75626923747,1.8,74,1868.33333333333
2025-03-18 23:43:16.150034+00:00,0.7,774.73,2206.61817415347,1.8,74,1859.375
2025-03-18 23:43:16.158319+00:00,0.7,774.64,2208.06667935197,1.8,74,1867.08333333333
2025-03-18 23:43:22.293769+00:00,0.7,774.785,2206.46299396582,1.8,74,1875.83333333333
2025-03-18 23:43:27.374057+00:00,0.7,774.795,2206.87681969227,1.8,74,1920.20833333333
2025-03-18 23:43:27.379379+00:00,0.7,774.71,2207.96320751133,1.8,74,1932.91666666667
2025-03-18 23:43:33.754733+00:00,0.7,774.695,2207.65279901908,1.8,74,1902.91666666667
2025-03-18 23:43:38.833332+00:00,0.7,774.7,2207.65279901908,1.8,74,1899.58333333333
2025-03-18 23:43:38.837924+00:00,0.7,774.74,2207.23893490768,1.8,74,1893.33333333333
2025-03-18 23:43:44.973238+00:00,0.7,774.635,2207.70453926513,1.8,74,1889.79166666667
2025-03-18 23:43:50.051688+00:00,0.7,774.655,2207.91147213177,1.8,74,1878.33333333333
2025-03-18 23:43:50.060279+00:00,0.7,774.69,2208.48057753012,1.8,74,1880.83333333333
2025-03-18 23:43:56.438483+00:00,0.7,774.74,2206.87682509849,1.8,74,1898.54166666667
2025-03-18 23:44:01.525144+00:00,0.7,774.78,2206.6181725317,1.8,74,1923.125
2025-03-18 23:44:01.529068+00:00,0.7,774.68,2207.1354717184,1.8,74,1904.58333333333
2025-03-18 23:44:07.658964+00:00,0.7,774.665,2207.75626761528,1.8,74,1905.83333333333
2025-03-18 23:44:12.737588+00:00,0.7,774.775,2207.29066704299,1.8,73,1906.66666666667
2025-03-18 23:44:12.745724+00:00,0.7,774.66,2207.65279847836,1.8,74,1910.83333333333
2025-03-18 23:44:19.126552+00:00,0.7,774.685,2207.91147213177,1.8,74,1881.66666666667
2025-03-18 23:44:24.221965+00:00,0.7,774.7,2207.85973891517,1.8,73,1881.66666666667
2025-03-18 23:44:24.227242+00:00,0.7,774.72,2207.96320751133,1.8,74,1890.83333333333
2025-03-18 23:44:30.346117+00:00,0.7,774.73,2207.13547225906,1.8,74,1892.29166666667
2025-03-18 23:44:35.432238+00:00,0.7,774.675,2207.80800191338,1.8,74,1905.41666666667
2025-03-18 23:44:35.435678+00:00,0.7,774.62,2208.48057753012,1.8,73,1909.58333333333
2025-03-18 23:44:41.828225+00:00,0.7,774.69,2208.06667989274,1.8,73,1912.08333333333
2025-03-18 23:44:46.910631+00:00,0.7,774.635,2208.27363114501,1.8,73,1890.625
2025-03-18 23:44:46.916241+00:00,0.7,774.65,2207.96320751133,1.8,73,1903.33333333333
2025-03-18 23:44:53.173199+00:00,0.7,774.73,2207.60106580241,1.8,73,1901.25
2025-03-18 23:44:58.254343+00:00,0.7,774.705,2207.34240134101,1.8,73,1897.5
2025-03-18 23:44:58.258432+00:00,0.7,774.75,2207.75626707455,1.8,73,1895.83333333333
2025-03-18 23:45:04.773853+00:00,0.7,774.745,2207.49759882833,1.8,73,1900.625
2025-03-18 23:45:09.854806+00:00,0.75,774.7,2207.75626707455,1.8,73,1901.04166666667
2025-03-18 23:45:09.863387+00:00,0.7,774.7,2207.23893490768,1.8,73,1889.58333333333
2025-03-18 23:45:15.982361+00:00,0.8,774.73,2207.49760099112,1.8,73,1896.04166666667
2025-03-18 23:45:21.060660+00:00,0.8,774.73,2206.66990088261,1.8,73,1910
2025-03-18 23:45:21.065097+00:00,0.8,774.69,2207.03200961043,1.8,73,1909.58333333333
2025-03-18 23:45:27.443489+00:00,0.8,774.65,2208.11841581306,1.8,73,1901.25
2025-03-18 23:45:32.533914+00:00,0.8,774.66,2207.80800299485,1.8,73,1917.08333333333
2025-03-18 23:45:32.537124+00:00,0.8,774.74,2206.92854858374,1.8,73,1917.08333333333
2025-03-18 23:45:38.656069+00:00,0.75,774.74,2207.23893490768,1.9,73,1917.29166666667
2025-03-18 23:45:43.872858+00:00,0.7,774.63,2208.01495424687,1.9,73,1898.125
2025-03-18 23:45:43.878445+00:00,0.7,774.69,2207.65279847836,1.8,73,1908.33333333333
2025-03-18 23:45:50.256174+00:00,0.7,774.755,2206.77337001839,1.8,73,1903.95833333333
2025-03-18 23:45:55.334773+00:00,0.7,774.75,2207.54933961487,1.8,72,1894.16666666667
2025-03-18 23:45:55.338153+00:00,0.7,774.76,2206.72162977411,1.8,72,1894.58333333333
2025-03-18 23:46:01.471351+00:00,0.7,774.77,2206.6181725317,1.85,72.5,1888.125
2025-03-18 23:46:06.555072+00:00,0.7,774.755,2206.87681969227,1.8,72.5,1896.66666666667
2025-03-18 23:46:06.559065+00:00,0.7,774.69,2206.82508863831,1.8,72,1912.08333333333
2025-03-18 23:46:12.935465+00:00,0.7,774.62,2207.96321237812,1.8,72,1898.54166666667
2025-03-18 23:46:18.013995+00:00,0.7,774.745,2207.032011773,1.8,72,1898.75
2025-03-18 23:46:18.017096+00:00,0.7,774.66,2208.27362627788,1.8,72,1880.41666666667
2025-03-18 23:46:24.147518+00:00,0.7,774.76,2206.72163193652,1.8,72,1888.125
2025-03-18 23:46:29.231207+00:00,0.7,774.76,2207.54933312642,1.75,72,1893.125
2025-03-18 23:46:29.232506+00:00,0.7,774.66,2207.75626707455,1.7,72,1879.16666666667
2025-03-18 23:46:35.608193+00:00,0.7,774.84,2206.82508917893,1.75,72,1879.16666666667
2025-03-18 23:46:40.691518+00:00,0.7,774.765,2206.77337542448,1.7,72,1881.66666666667
2025-03-18 23:46:40.694829+00:00,0.7,774.78,2207.1354717184,1.7,72,1861.25
2025-03-18 23:46:46.821781+00:00,0.7,774.755,2207.60106472099,1.7,72,1874.375
2025-03-18 23:46:51.906690+00:00,0.7,774.76,2206.77336028743,1.7,72,1884.16666666667
2025-03-18 23:46:51.911927+00:00,0.7,774.68,2207.65279847836,1.7,71,1870.83333333333
2025-03-18 23:46:58.293513+00:00,0.6,774.675,2208.11841581306,1.7,71,1858.54166666667
2025-03-18 23:47:03.377540+00:00,0.6,774.79,2206.35953347998,1.7,72,1877.08333333333
2025-03-18 23:47:03.383221+00:00,0.6,774.71,2206.82508863831,1.7,72,1867.08333333333
2025-03-18 23:47:09.511233+00:00,0.6,774.76,2207.13547225906,1.7,71.5,1882.29166666667
2025-03-18 23:47:14.595419+00:00,0.7,774.795,2206.5147174516,1.7,71.5,1868.75
2025-03-18 23:47:14.598803+00:00,0.7,774.8,2205.7905486475,1.7,71,1882.5
2025-03-18 23:47:20.977417+00:00,0.7,774.775,2206.61817415347,1.7,72,1852.91666666667
2025-03-18 23:47:26.056053+00:00,0.7,774.77,2207.23893544835,1.7,71,1858.54166666667
2025-03-18 23:47:26.061226+00:00,0.7,774.78,2206.51471528929,1.7,71,1857.91666666667
2025-03-18 23:47:32.193823+00:00,0.7,774.73,2207.1354717184,1.7,71,1852.70833333333
2025-03-18 23:47:37.277941+00:00,0.7,774.81,2207.44586507095,1.7,71,1850.41666666667
2025-03-18 23:47:37.282679+00:00,0.7,774.8,2205.89399778176,1.7,71,1850.83333333333
2025-03-18 23:47:38.581123+00:00,0.7,774.77,2207.34239917829,1.7,71,1853.33333333333
2025-03-18 23:47:39.709219+00:00,0.7,774.87,2205.58365362188,1.7,71,1840.41666666667
2025-03-18 23:47:42.285655+00:00,0.7,774.79,2206.61817199111,1.7,72,1842.91666666667
2025-03-18 23:47:44.396795+00:00,0.7,774.67,2207.1354717184,1.7,72,1842.5
2025-03-18 23:47:46.507267+00:00,0.7,774.72,2207.54933096361,1.7,72,1845.41666666667
2025-03-18 23:47:48.627225+00:00,0.7,774.73,2207.44586453026,1.7,71,1844.58333333333
2025-03-18 23:48:09.365073+00:00,0.7,774.82,2205.89399778176,1.7,72,1855.83333333333
2025-03-18 23:48:17.644489+00:00,0.7,774.765,2206.92855723379,1.8,71,1830.20833333333
2025-03-18 23:48:22.723032+00:00,0.7,774.795,2206.72163193652,1.8,72,1828.75
2025-03-18 23:48:22.727000+00:00,0.7,774.82,2206.20435167067,1.8,72,1821.66666666667
2025-03-18 23:48:29.102253+00:00,0.7,774.73,2206.98029531612,1.8,71.5,1819.58333333333
2025-03-18 23:48:34.326155+00:00,0.7,774.81,2206.92854912437,1.8,72,1820.83333333333
2025-03-18 23:48:34.331392+00:00,0.7,774.74,2207.54933096361,1.8,71,1819.58333333333
2025-03-18 23:48:40.456375+00:00,0.7,774.79,2207.44587318132,1.8,72,1818.33333333333
2025-03-18 23:48:45.542652+00:00,0.7,774.74,2207.23893490768,1.8,71.5,1814.58333333333
2025-03-18 23:48:45.551530+00:00,0.7,774.77,2207.1354717184,1.8,72,1813.33333333333
2025-03-18 23:48:51.935051+00:00,0.7,774.81,2206.5664468837,1.8,71,1812.29166666667
2025-03-18 23:48:57.024831+00:00,0.8,774.785,2206.77337001839,1.8,72,1827.70833333333
2025-03-18 23:48:57.028909+00:00,0.8,774.81,2206.3078051291,1.8,72,1822.5
2025-03-18 23:49:03.287041+00:00,0.75,774.75,2207.29066812433,1.8,71.5,1812.5
2025-03-18 23:49:08.368900+00:00,0.7,774.805,2206.51471582987,1.85,71,1827.5
2025-03-18 23:49:08.374232+00:00,0.7,774.87,2206.72162977411,1.9,71,1821.25
2025-03-18 23:49:14.750263+00:00,0.7,774.9,2205.27331973079,1.9,71,1826.04166666667
2025-03-18 23:49:19.828753+00:00,0.7,774.875,2205.99744853754,1.9,72,1829.58333333333
2025-03-18 23:49:19.833171+00:00,0.7,774.75,2206.72162977411,1.9,72,1854.16666666667
2025-03-18 23:49:25.963154+00:00,0.7,774.735,2207.34239971897,1.9,71.5,1824.375
2025-03-18 23:49:31.047067+00:00,0.7,774.72,2207.65280064123,1.9,71,1829.375
2025-03-18 23:49:31.055424+00:00,0.7,774.71,2207.44586453026,1.9,71,1821.25
2025-03-18 23:49:37.434343+00:00,0.7,774.805,2206.46299072239,1.9,71,1816.875
2025-03-18 23:49:42.512863+00:00,0.75,774.8,2206.46299829039,1.9,71,1810.20833333333
2025-03-18 23:49:42.516650+00:00,0.8,774.88,2205.89399778176,1.9,71,1850.41666666667
2025-03-18 23:49:48.648834+00:00,0.8,774.83,2206.10089929332,1.9,71,1818.75
2025-03-18 23:49:53.732563+00:00,0.8,774.89,2205.32504105517,1.9,71,1790.83333333333
2025-03-18 23:49:53.741043+00:00,0.8,774.78,2205.58365362188,1.9,71,1797.91666666667
2025-03-18 23:50:00.121493+00:00,0.7,774.815,2206.66990736977,1.8,71,1774.58333333333
2025-03-18 23:50:05.207922+00:00,0.7,774.825,2206.35953347998,1.8,71,1787.08333333333
2025-03-18 23:50:05.216964+00:00,0.7,774.7,2206.41125966863,1.8,71,1773.75
2025-03-18 23:50:11.347178+00:00,0.7,774.72,2207.80800299485,1.8,71,1778.33333333333
2025-03-18 23:50:16.427203+00:00,0.6,774.715,2206.92854858374,1.8,71,1789.58333333333
2025-03-18 23:50:16.428549+00:00,0.7,774.79,2207.1354717184,1.8,71,1780
2025-03-18 23:50:22.803821+00:00,0.6,774.78,2206.25607839989,1.8,71,1777.91666666667
2025-03-18 23:50:27.883313+00:00,0.65,774.745,2207.032011773,1.8,71,1754.79166666667
2025-03-18 23:50:27.888705+00:00,0.6,774.86,2207.03200961043,1.8,71,1762.08333333333
2025-03-18 23:50:34.016522+00:00,0.6,774.89,2206.41126453372,1.8,71,1777.5
2025-03-18 23:50:39.101145+00:00,0.6,774.81,2206.35953888557,1.8,71,1779.375
2025-03-18 23:50:39.105185+00:00,0.6,774.82,2206.51471528929,1.7,71,1790.41666666667
2025-03-18 23:50:45.621244+00:00,0.6,774.895,2205.06643713525,1.7,71,1785
2025-03-18 23:50:50.703346+00:00,0.6,774.85,2205.22161407857,1.7,71,1761.04166666667
2025-03-18 23:50:50.704612+00:00,0.6,774.83,2205.68710059422,1.7,71,1770.41666666667
2025-03-18 23:50:56.961537+00:00,0.65,774.885,2205.73882462086,1.7,71,1753.95833333333
2025-03-18 23:51:02.041551+00:00,0.65,774.83,2206.56644472137,1.7,71,1758.33333333333
2025-03-18 23:51:02.044752+00:00,0.6,774.86,2205.68710059422,1.7,71,1750
2025-03-18 23:51:08.420293+00:00,0.6,774.785,2206.92854912437,1.75,71,1769.16666666667
2025-03-18 23:51:13.501366+00:00,0.6,774.825,2206.5664436402,1.7,71,1749.79166666667
2025-03-18 23:51:13.506557+00:00,0.6,774.91,2206.10089929332,1.7,71,1753.75
2025-03-18 23:51:19.644265+00:00,0.6,774.865,2206.77335920621,1.7,71,1749.375
2025-03-18 23:51:24.727025+00:00,0.6,774.88,2206.20435167067,1.6,71,1748.33333333333
